ppt_id,trial,stimulus,script,lexicality,word_eng,correct_response,response,correct,rt,rt_sec,device,browser
48,10,latin_realword_morning.png,latin,word,morning,word,nonword,FALSE,1634.2999999988824,1.6342999999988823,computer,Chrome 150.0.0.0
48,11,chinese_nonword_praise.png,chinese,nonword,praise,nonword,nonword,TRUE,3490.899999999252,3.490899999999252,computer,Chrome 150.0.0.0
48,12,latin_realword_keen.png,latin,word,keen,word,word,TRUE,1062.4999999985084,1.0624999999985085,computer,Chrome 150.0.0.0
48,13,latin_nonword_wet.png,latin,nonword,wet,nonword,nonword,TRUE,2193.2999999988824,2.1932999999988825,computer,Chrome 150.0.0.0
48,14,chinese_realword_medicine.png,chinese,word,medicine,word,nonword,FALSE,897.7999999996246,0.8977999999996246,computer,Chrome 150.0.0.0
48,15,chinese_realword_pinch.png,chinese,word,pinch,word,word,TRUE,5013.199999999997,5.013199999999997,computer,Chrome 150.0.0.0
48,16,chinese_realword_flower.png,chinese,word,flower,word,word,TRUE,2942.89999999851,2.94289999999851,computer,Chrome 150.0.0.0
48,17,chinese_nonword_robe.png,chinese,nonword,robe,nonword,nonword,TRUE,2371.599999998507,2.371599999998507,computer,Chrome 150.0.0.0
48,18,chinese_nonword_bag.png,chinese,nonword,bag,nonword,nonword,TRUE,3635.099999999627,3.635099999999627,computer,Chrome 150.0.0.0
48,19,chinese_realword_sea.png,chinese,word,sea,word,word,TRUE,859.7999999988824,0.8597999999988825,computer,Chrome 150.0.0.0
48,20,latin_realword_wealth.png,latin,word,wealth,word,word,TRUE,1379.099999998507,1.379099999998507,computer,Chrome 150.0.0.0
48,21,chinese_nonword_change.png,chinese,nonword,change,nonword,nonword,TRUE,867.9999999996217,0.8679999999996216,computer,Chrome 150.0.0.0
48,22,chinese_realword_put.png,chinese,word,put,word,word,TRUE,3013.4999999996217,3.0134999999996217,computer,Chrome 150.0.0.0
48,23,latin_realword_sand.png,latin,word,sand,word,nonword,FALSE,2285.799999998504,2.285799999998504,computer,Chrome 150.0.0.0
48,24,latin_realword_prawn.png,latin,word,prawn,word,nonword,FALSE,1446.4999999996217,1.4464999999996218,computer,Chrome 150.0.0.0
48,25,latin_realword_pearl.png,latin,word,pearl,word,nonword,FALSE,874.4999999992579,0.8744999999992579,computer,Chrome 150.0.0.0
48,26,chinese_nonword_shave.png,chinese,nonword,shave,nonword,nonword,TRUE,1753.299999998504,1.7532999999985042,computer,Chrome 150.0.0.0
48,27,latin_realword_grass.png,latin,word,grass,word,nonword,FALSE,936.1999999999972,0.9361999999999973,computer,Chrome 150.0.0.0
48,28,chinese_nonword_island.png,chinese,nonword,island,nonword,nonword,TRUE,1051.4999999988795,1.0514999999988794,computer,Chrome 150.0.0.0
48,29,latin_nonword_scoop.png,latin,nonword,scoop,nonword,nonword,TRUE,1289.599999998507,1.289599999998507,computer,Chrome 150.0.0.0
48,30,latin_realword_eat.png,latin,word,eat,word,nonword,FALSE,780.899999999252,0.7808999999992521,computer,Chrome 150.0.0.0
48,31,latin_realword_sister.png,latin,word,sister,word,nonword,FALSE,1056.699999999255,1.056699999999255,computer,Chrome 150.0.0.0
48,32,chinese_nonword_milk.png,chinese,nonword,milk,nonword,nonword,TRUE,1476.5999999992491,1.4765999999992492,computer,Chrome 150.0.0.0
48,33,chinese_nonword_tree.png,chinese,nonword,tree,nonword,word,FALSE,707.9999999985157,0.7079999999985157,computer,Chrome 150.0.0.0
48,34,latin_nonword_feed.png,latin,nonword,feed,nonword,nonword,TRUE,1627.0999999996277,1.6270999999996276,computer,Chrome 150.0.0.0
48,35,latin_realword_blink.png,latin,word,blink,word,nonword,FALSE,704.0999999992491,0.7040999999992491,computer,Chrome 150.0.0.0
48,36,latin_nonword_pull.png,latin,nonword,pull,nonword,nonword,TRUE,996.499999998894,0.996499999998894,computer,Chrome 150.0.0.0
48,37,chinese_realword_tea.png,chinese,word,tea,word,word,TRUE,748.3999999999942,0.7483999999999942,computer,Chrome 150.0.0.0
48,38,latin_nonword_pickaxe.png,latin,nonword,pickaxe,nonword,nonword,TRUE,1336.8999999999942,1.3368999999999942,computer,Chrome 150.0.0.0
48,39,chinese_realword_cat.png,chinese,word,cat,word,word,TRUE,654.1000000000058,0.6541000000000058,computer,Chrome 150.0.0.0
48,40,latin_nonword_home.png,latin,nonword,home,nonword,word,FALSE,1504.6999999988766,1.5046999999988766,computer,Chrome 150.0.0.0
49,1,chinese_nonword_sea.png,chinese,nonword,sea,nonword,word,FALSE,11708.6,11.7086,computer,Chrome 149.0.0.0
49,2,chinese_realword_brain.png,chinese,word,brain,word,word,TRUE,12633.300000047682,12.633300000047683,computer,Chrome 149.0.0.0
49,3,chinese_nonword_flower.png,chinese,nonword,flower,nonword,word,FALSE,15741.799999952316,15.741799999952317,computer,Chrome 149.0.0.0
49,4,chinese_nonword_cat.png,chinese,nonword,cat,nonword,nonword,TRUE,10020.80000004769,10.02080000004769,computer,Chrome 149.0.0.0
49,5,latin_nonword_blink.png,latin,nonword,blink,nonword,nonword,TRUE,13703.80000004769,13.70380000004769,computer,Chrome 149.0.0.0
49,6,chinese_nonword_pat.png,chinese,nonword,pat,nonword,word,FALSE,13127.499999952312,13.127499999952311,computer,Chrome 149.0.0.0
49,7,chinese_nonword_pinch.png,chinese,nonword,pinch,nonword,word,FALSE,12943.700000047684,12.943700000047684,computer,Chrome 149.0.0.0
49,8,chinese_realword_pickaxe.png,chinese,word,pickaxe,word,nonword,FALSE,55207.99999995233,55.20799999995233,computer,Chrome 149.0.0.0
49,9,chinese_nonword_tea.png,chinese,nonword,tea,nonword,word,FALSE,15027.299999952316,15.027299999952316,computer,Chrome 149.0.0.0
49,10,latin_realword_milk.png,latin,word,milk,word,word,TRUE,15689.799999999988,15.689799999999988,computer,Chrome 149.0.0.0
49,11,chinese_nonword_wine.png,chinese,nonword,wine,nonword,word,FALSE,11572.100000000006,11.572100000000006,computer,Chrome 149.0.0.0
49,12,chinese_nonword_put.png,chinese,nonword,put,nonword,nonword,TRUE,17063.10000009538,17.06310000009538,computer,Chrome 149.0.0.0
49,13,chinese_realword_feed.png,chinese,word,feed,word,nonword,FALSE,14214.999999952328,14.214999999952328,computer,Chrome 149.0.0.0
49,14,latin_nonword_sand.png,latin,nonword,sand,nonword,nonword,TRUE,12682.400000095367,12.682400000095367,computer,Chrome 149.0.0.0
49,15,latin_nonword_morning.png,latin,nonword,morning,nonword,nonword,TRUE,12107.90000014304,12.10790000014304,computer,Chrome 149.0.0.0
49,16,chinese_realword_lean.png,chinese,word,lean,word,word,TRUE,12823.000000047672,12.823000000047672,computer,Chrome 149.0.0.0
49,17,latin_realword_peach.png,latin,word,peach,word,word,TRUE,11686.60000009538,11.68660000009538,computer,Chrome 149.0.0.0
49,18,chinese_realword_scoop.png,chinese,word,scoop,word,word,TRUE,15201.099999952305,15.201099999952305,computer,Chrome 149.0.0.0
49,19,chinese_realword_pull.png,chinese,word,pull,word,word,TRUE,20492.800000000047,20.492800000000045,computer,Chrome 149.0.0.0
49,20,latin_nonword_eat.png,latin,nonword,eat,nonword,nonword,TRUE,13857.400000047695,13.857400000047695,computer,Chrome 149.0.0.0
49,21,latin_realword_robe.png,latin,word,robe,word,word,TRUE,10326.200000095356,10.326200000095357,computer,Chrome 149.0.0.0
49,22,chinese_realword_wet.png,chinese,word,wet,word,word,TRUE,13564.900000000023,13.564900000000023,computer,Chrome 149.0.0.0
49,23,latin_realword_praise.png,latin,word,praise,word,word,TRUE,12065.200000095356,12.065200000095356,computer,Chrome 149.0.0.0
49,24,chinese_realword_home.png,chinese,word,home,word,word,TRUE,17025.60000009538,17.02560000009538,computer,Chrome 149.0.0.0
49,25,latin_realword_tree.png,latin,word,tree,word,word,TRUE,11807.599999952305,11.807599999952304,computer,Chrome 149.0.0.0
49,26,chinese_realword_paper.png,chinese,word,paper,word,word,TRUE,13364.299999999988,13.364299999999988,computer,Chrome 149.0.0.0
49,27,latin_realword_good.png,latin,word,good,word,word,TRUE,12168.500000095344,12.168500000095344,computer,Chrome 149.0.0.0
49,28,latin_nonword_sister.png,latin,nonword,sister,nonword,nonword,TRUE,11188.399999952291,11.188399999952292,computer,Chrome 149.0.0.0
49,29,latin_realword_island.png,latin,word,island,word,word,TRUE,13284.60000009538,13.28460000009538,computer,Chrome 149.0.0.0
49,30,latin_nonword_prawn.png,latin,nonword,prawn,nonword,nonword,TRUE,14914.80000009539,14.91480000009539,computer,Chrome 149.0.0.0
49,31,latin_nonword_grass.png,latin,nonword,grass,nonword,word,FALSE,12551.30000004766,12.551300000047661,computer,Chrome 149.0.0.0
49,32,chinese_realword_sisterinlaw.png,chinese,word,sisterinlaw,word,word,TRUE,33788.19999995234,33.78819999995234,computer,Chrome 149.0.0.0
49,33,chinese_nonword_medicine.png,chinese,nonword,medicine,nonword,word,FALSE,10434.80000009539,10.434800000095391,computer,Chrome 149.0.0.0
49,34,latin_nonword_pearl.png,latin,nonword,pearl,nonword,nonword,TRUE,10446,10.446,computer,Chrome 149.0.0.0
49,35,latin_realword_bag.png,latin,word,bag,word,word,TRUE,19521.10000009532,19.52110000009532,computer,Chrome 149.0.0.0
49,36,latin_realword_change.png,latin,word,change,word,word,TRUE,12570.799999952316,12.570799999952316,computer,Chrome 149.0.0.0
49,37,latin_nonword_wealth.png,latin,nonword,wealth,nonword,nonword,TRUE,16000.200000095414,16.000200000095415,computer,Chrome 149.0.0.0
49,38,chinese_nonword_invite.png,chinese,nonword,invite,nonword,word,FALSE,13099.899999952291,13.09989999995229,computer,Chrome 149.0.0.0
49,39,latin_nonword_keen.png,latin,nonword,keen,nonword,nonword,TRUE,26057.000000095344,26.057000000095343,computer,Chrome 149.0.0.0
49,40,latin_realword_shave.png,latin,word,shave,word,nonword,FALSE,8540.199999999953,8.540199999999954,computer,Chrome 149.0.0.0
50,1,chinese_realword_pearl.png,chinese,word,pearl,word,word,TRUE,20320.899999988076,20.320899999988075,computer,Chrome 145.0.0.0
50,2,chinese_nonword_scoop.png,chinese,nonword,scoop,nonword,word,FALSE,18166.700000000004,18.166700000000006,computer,Chrome 145.0.0.0
50,3,latin_nonword_peach.png,latin,nonword,peach,nonword,word,FALSE,15744.599999988071,15.744599999988072,computer,Chrome 145.0.0.0
50,4,chinese_nonword_pickaxe.png,chinese,nonword,pickaxe,nonword,nonword,TRUE,14854.09999999404,14.85409999999404,computer,Chrome 145.0.0.0
50,5,latin_realword_pinch.png,latin,word,pinch,word,nonword,FALSE,12153.300000000005,12.153300000000005,computer,Chrome 145.0.0.0
50,6,latin_realword_medicine.png,latin,word,medicine,word,word,TRUE,13190.799999994037,13.190799999994036,computer,Chrome 145.0.0.0
50,7,chinese_realword_blink.png,chinese,word,blink,word,nonword,FALSE,11580.09999999404,11.58009999999404,computer,Chrome 145.0.0.0
50,8,chinese_realword_wealth.png,chinese,word,wealth,word,nonword,FALSE,12098.600000005972,12.098600000005971,computer,Chrome 145.0.0.0
50,9,chinese_nonword_feed.png,chinese,nonword,feed,nonword,nonword,TRUE,13560.799999999988,13.560799999999988,computer,Chrome 145.0.0.0
50,10,chinese_nonword_paper.png,chinese,nonword,paper,nonword,nonword,TRUE,28822.399999994028,28.822399999994026,computer,Chrome 145.0.0.0
50,11,latin_realword_invite.png,latin,word,invite,word,word,TRUE,18429.20000000001,18.429200000000012,computer,Chrome 145.0.0.0
50,12,chinese_nonword_brain.png,chinese,nonword,brain,nonword,word,FALSE,12793.000000005966,12.793000000005966,computer,Chrome 145.0.0.0
50,13,latin_nonword_robe.png,latin,nonword,robe,nonword,word,FALSE,14776.600000005972,14.776600000005972,computer,Chrome 145.0.0.0
50,14,latin_nonword_praise.png,latin,nonword,praise,nonword,word,FALSE,11721.599999988102,11.721599999988102,computer,Chrome 145.0.0.0
50,15,latin_realword_put.png,latin,word,put,word,word,TRUE,74235.89999999403,74.23589999999403,computer,Chrome 145.0.0.0
50,16,latin_nonword_milk.png,latin,nonword,milk,nonword,word,FALSE,38023.50000000594,38.02350000000594,computer,Chrome 145.0.0.0
50,17,latin_nonword_change.png,latin,nonword,change,nonword,word,FALSE,11011.799999999988,11.011799999999988,computer,Chrome 145.0.0.0
50,18,latin_realword_sea.png,latin,word,sea,word,word,TRUE,12332.200000000012,12.332200000000011,computer,Chrome 145.0.0.0
50,19,latin_nonword_good.png,latin,nonword,good,nonword,word,FALSE,10275.39999998809,10.27539999998809,computer,Chrome 145.0.0.0
50,20,latin_realword_wine.png,latin,word,wine,word,word,TRUE,14225.700000000012,14.225700000000012,computer,Chrome 145.0.0.0
50,21,chinese_realword_grass.png,chinese,word,grass,word,word,TRUE,12503.599999999977,12.503599999999977,computer,Chrome 145.0.0.0
50,22,latin_nonword_bag.png,latin,nonword,bag,nonword,word,FALSE,13023.30000001192,13.023300000011918,computer,Chrome 145.0.0.0
50,23,latin_nonword_shave.png,latin,nonword,shave,nonword,word,FALSE,10354.200000011944,10.354200000011945,computer,Chrome 145.0.0.0
50,24,chinese_nonword_wet.png,chinese,nonword,wet,nonword,word,FALSE,10053.200000005949,10.05320000000595,computer,Chrome 145.0.0.0
50,25,latin_realword_pat.png,latin,word,pat,word,word,TRUE,11349.599999988102,11.349599999988103,computer,Chrome 145.0.0.0
50,26,chinese_nonword_lean.png,chinese,nonword,lean,nonword,word,FALSE,10959.200000011944,10.959200000011943,computer,Chrome 145.0.0.0
50,27,chinese_realword_morning.png,chinese,word,morning,word,word,TRUE,12305.09999999404,12.30509999999404,computer,Chrome 145.0.0.0
50,28,chinese_realword_prawn.png,chinese,word,prawn,word,word,TRUE,13606.400000000023,13.606400000000024,computer,Chrome 145.0.0.0
50,29,latin_realword_flower.png,latin,word,flower,word,word,TRUE,15329.699999994016,15.329699999994016,computer,Chrome 145.0.0.0
50,30,latin_nonword_tree.png,latin,nonword,tree,nonword,word,FALSE,15020.799999993991,15.020799999993992,computer,Chrome 145.0.0.0
50,31,latin_realword_cat.png,latin,word,cat,word,word,TRUE,10816.699999999952,10.816699999999951,computer,Chrome 145.0.0.0
50,32,chinese_realword_sister.png,chinese,word,sister,word,word,TRUE,12966.400000000023,12.966400000000023,computer,Chrome 145.0.0.0
50,33,chinese_realword_sand.png,chinese,word,sand,word,nonword,FALSE,16993.199999999953,16.993199999999952,computer,Chrome 145.0.0.0
50,34,latin_realword_tea.png,latin,word,tea,word,word,TRUE,14888.900000000023,14.888900000000023,computer,Chrome 145.0.0.0
50,35,latin_nonword_island.png,latin,nonword,island,nonword,word,FALSE,16261.199999994016,16.261199999994016,computer,Chrome 145.0.0.0
50,36,chinese_realword_keen.png,chinese,word,keen,word,word,TRUE,14592.400000011898,14.592400000011898,computer,Chrome 145.0.0.0
50,37,chinese_nonword_pull.png,chinese,nonword,pull,nonword,word,FALSE,13159.300000005984,13.159300000005985,computer,Chrome 145.0.0.0
50,38,chinese_realword_eat.png,chinese,word,eat,word,word,TRUE,15063.499999994065,15.063499999994065,computer,Chrome 145.0.0.0
50,39,chinese_nonword_home.png,chinese,nonword,home,nonword,nonword,TRUE,15159.799999988056,15.159799999988056,computer,Chrome 145.0.0.0
50,40,chinese_nonword_sisterinlaw.png,chinese,nonword,sisterinlaw,nonword,nonword,TRUE,2629.9999999881256,2.629999999988126,computer,Chrome 145.0.0.0
51,1,latin_nonword_bag.png,latin,nonword,bag,nonword,word,FALSE,725.6999999999971,0.7256999999999971,computer,Chrome 149.0.0.0
51,2,latin_nonword_shave.png,latin,nonword,shave,nonword,word,FALSE,1125.6000000476852,1.1256000000476851,computer,Chrome 149.0.0.0
51,3,chinese_nonword_pull.png,chinese,nonword,pull,nonword,word,FALSE,1892.1999999046311,1.892199999904631,computer,Chrome 149.0.0.0
51,4,latin_realword_pat.png,latin,word,pat,word,nonword,FALSE,1109.2999999046297,1.1092999999046296,computer,Chrome 149.0.0.0
51,5,latin_realword_cat.png,latin,word,cat,word,word,TRUE,1292.3000000476825,1.2923000000476825,computer,Chrome 149.0.0.0
51,6,chinese_realword_keen.png,chinese,word,keen,word,nonword,FALSE,558.9999998569474,0.5589999998569474,computer,Chrome 149.0.0.0
51,7,chinese_realword_grass.png,chinese,word,grass,word,word,TRUE,409,0.409,computer,Chrome 149.0.0.0
51,8,chinese_nonword_wet.png,chinese,nonword,wet,nonword,word,FALSE,609.0999999523192,0.6090999999523192,computer,Chrome 149.0.0.0
51,9,chinese_realword_sister.png,chinese,word,sister,word,nonword,FALSE,1541.899999952322,1.5418999999523222,computer,Chrome 149.0.0.0
51,10,chinese_nonword_home.png,chinese,nonword,home,nonword,word,FALSE,942.4000000476808,0.9424000000476808,computer,Chrome 149.0.0.0
51,11,chinese_realword_sand.png,chinese,word,sand,word,word,TRUE,1158.800000000003,1.158800000000003,computer,Chrome 149.0.0.0
51,12,latin_nonword_island.png,latin,nonword,island,nonword,nonword,TRUE,858.8000000476895,0.8588000000476895,computer,Chrome 149.0.0.0
51,13,latin_realword_flower.png,latin,word,flower,word,word,TRUE,1058.8999998569489,1.0588999998569488,computer,Chrome 149.0.0.0
51,14,chinese_realword_eat.png,chinese,word,eat,word,word,TRUE,875.5000000476866,0.8755000000476866,computer,Chrome 149.0.0.0
51,15,latin_realword_tea.png,latin,word,tea,word,word,TRUE,508.59999990463257,0.5085999999046326,computer,Chrome 149.0.0.0
51,16,chinese_realword_prawn.png,chinese,word,prawn,word,nonword,FALSE,492.6000000476779,0.4926000000476779,computer,Chrome 149.0.0.0
51,17,chinese_nonword_lean.png,chinese,nonword,lean,nonword,word,FALSE,341.8999999999942,0.34189999999999415,computer,Chrome 149.0.0.0
51,18,chinese_realword_morning.png,chinese,word,morning,word,word,TRUE,458.7999999523163,0.4587999999523163,computer,Chrome 149.0.0.0
51,19,latin_nonword_tree.png,latin,nonword,tree,nonword,word,FALSE,909.0000000476866,0.9090000000476867,computer,Chrome 149.0.0.0
51,20,chinese_nonword_sisterinlaw.png,chinese,nonword,sisterinlaw,nonword,nonword,TRUE,242.49999995231337,0.24249999995231336,computer,Chrome 149.0.0.0
51,21,latin_nonword_change.png,latin,nonword,change,nonword,word,FALSE,358.7000000476837,0.3587000000476837,computer,Chrome 149.0.0.0
51,22,chinese_nonword_feed.png,chinese,nonword,feed,nonword,word,FALSE,625.6000000476779,0.6256000000476779,computer,Chrome 149.0.0.0
51,23,latin_nonword_robe.png,latin,nonword,robe,nonword,word,FALSE,659.1999999046384,0.6591999999046384,computer,Chrome 149.0.0.0
51,24,chinese_realword_blink.png,chinese,word,blink,word,nonword,FALSE,342.6000000000058,0.34260000000000584,computer,Chrome 149.0.0.0
51,25,latin_nonword_praise.png,latin,nonword,praise,nonword,nonword,TRUE,409.59999990463257,0.4095999999046326,computer,Chrome 149.0.0.0
51,26,latin_nonword_peach.png,latin,nonword,peach,nonword,word,FALSE,658.8000000000029,0.6588000000000029,computer,Chrome 149.0.0.0
51,27,chinese_nonword_paper.png,chinese,nonword,paper,nonword,word,FALSE,1142.099999856946,1.1420999998569459,computer,Chrome 149.0.0.0
51,28,latin_realword_wine.png,latin,word,wine,word,nonword,FALSE,975.4000000476808,0.9754000000476808,computer,Chrome 149.0.0.0
51,29,latin_realword_put.png,latin,word,put,word,word,TRUE,875.8999998569489,0.8758999998569489,computer,Chrome 149.0.0.0
51,30,chinese_nonword_pickaxe.png,chinese,nonword,pickaxe,nonword,word,FALSE,558.8000000476895,0.5588000000476895,computer,Chrome 149.0.0.0
51,31,latin_realword_pinch.png,latin,word,pinch,word,word,TRUE,708.8999998569489,0.7088999998569488,computer,Chrome 149.0.0.0
51,32,chinese_realword_pearl.png,chinese,word,pearl,word,word,TRUE,525.5000000476721,0.5255000000476721,computer,Chrome 149.0.0.0
51,33,latin_realword_sea.png,latin,word,sea,word,word,TRUE,442.7999999046442,0.4427999999046442,computer,Chrome 149.0.0.0
51,34,chinese_realword_wealth.png,chinese,word,wealth,word,word,TRUE,675.6999999046384,0.6756999999046384,computer,Chrome 149.0.0.0
51,35,latin_nonword_milk.png,latin,nonword,milk,nonword,nonword,TRUE,225.59999995230464,0.22559999995230465,computer,Chrome 149.0.0.0
51,36,latin_nonword_good.png,latin,nonword,good,nonword,word,FALSE,592.0999999046326,0.5920999999046326,computer,Chrome 149.0.0.0
51,37,chinese_nonword_scoop.png,chinese,nonword,scoop,nonword,nonword,TRUE,575.5999999046326,0.5755999999046326,computer,Chrome 149.0.0.0
51,38,latin_realword_medicine.png,latin,word,medicine,word,word,TRUE,1026.2000000476835,1.0262000000476834,computer,Chrome 149.0.0.0
51,39,latin_realword_invite.png,latin,word,invite,word,nonword,FALSE,392.19999995231046,0.3921999999523105,computer,Chrome 149.0.0.0
51,40,chinese_nonword_brain.png,chinese,nonword,brain,nonword,word,FALSE,425.19999995231046,0.42519999995231045,computer,Chrome 149.0.0.0
52,1,latin_nonword_eat.png,latin,nonword,eat,nonword,word,FALSE,26749.753000000725,26.749753000000723,computer,Chrome 109.0.0.0
52,2,chinese_realword_pickaxe.png,chinese,word,pickaxe,word,word,TRUE,4462.483000000007,4.462483000000008,computer,Chrome 109.0.0.0
52,3,chinese_realword_scoop.png,chinese,word,scoop,word,word,TRUE,7234.439999998489,7.2344399999984885,computer,Chrome 109.0.0.0
52,4,chinese_nonword_sea.png,chinese,nonword,sea,nonword,nonword,TRUE,8713.570999998483,8.713570999998483,computer,Chrome 109.0.0.0
52,5,chinese_realword_feed.png,chinese,word,feed,word,word,TRUE,14540.662000001466,14.540662000001467,computer,Chrome 109.0.0.0
52,6,chinese_nonword_pinch.png,chinese,nonword,pinch,nonword,nonword,TRUE,16498.65899999923,16.49865899999923,computer,Chrome 109.0.0.0
52,7,chinese_nonword_put.png,chinese,nonword,put,nonword,word,FALSE,2633.1460000007646,2.6331460000007647,computer,Chrome 109.0.0.0
52,8,chinese_realword_lean.png,chinese,word,lean,word,nonword,FALSE,12706.834000001489,12.70683400000149,computer,Chrome 109.0.0.0
52,9,chinese_nonword_flower.png,chinese,nonword,flower,nonword,nonword,TRUE,16311.042999998492,16.31104299999849,computer,Chrome 109.0.0.0
52,10,latin_nonword_blink.png,latin,nonword,blink,nonword,nonword,TRUE,3277.2119999999995,3.2772119999999996,computer,Chrome 109.0.0.0
52,11,latin_realword_milk.png,latin,word,milk,word,word,TRUE,1935.2079999992277,1.9352079999992278,computer,Chrome 109.0.0.0
52,12,latin_nonword_morning.png,latin,nonword,morning,nonword,word,FALSE,4692.919999999984,4.692919999999984,computer,Chrome 109.0.0.0
52,13,chinese_nonword_pat.png,chinese,nonword,pat,nonword,nonword,TRUE,24526.817000000738,24.526817000000737,computer,Chrome 109.0.0.0
52,14,chinese_realword_brain.png,chinese,word,brain,word,word,TRUE,2571.758000001486,2.571758000001486,computer,Chrome 109.0.0.0
52,15,chinese_nonword_wine.png,chinese,nonword,wine,nonword,nonword,TRUE,25553.26800000074,25.553268000000738,computer,Chrome 109.0.0.0
52,16,chinese_nonword_tea.png,chinese,nonword,tea,nonword,nonword,TRUE,11843.179000000004,11.843179000000005,computer,Chrome 109.0.0.0
52,17,latin_nonword_sand.png,latin,nonword,sand,nonword,nonword,TRUE,45870.90899999923,45.87090899999923,computer,Chrome 109.0.0.0
52,18,chinese_nonword_cat.png,chinese,nonword,cat,nonword,nonword,TRUE,9807.44299999997,9.80744299999997,computer,Chrome 109.0.0.0
52,19,latin_realword_peach.png,latin,word,peach,word,word,TRUE,3147.9079999985406,3.1479079999985404,computer,Chrome 109.0.0.0
52,20,chinese_realword_pull.png,chinese,word,pull,word,word,TRUE,2962.8649999984773,2.962864999998477,computer,Chrome 109.0.0.0
52,21,chinese_nonword_invite.png,chinese,nonword,invite,nonword,word,FALSE,19016.83600000001,19.01683600000001,computer,Chrome 109.0.0.0
52,22,latin_realword_tree.png,latin,word,tree,word,nonword,FALSE,3534.464999999269,3.534464999999269,computer,Chrome 109.0.0.0
52,23,chinese_realword_home.png,chinese,word,home,word,word,TRUE,2976.3220000014408,2.9763220000014408,computer,Chrome 109.0.0.0
52,24,latin_realword_change.png,latin,word,change,word,nonword,FALSE,21099.61899999855,21.09961899999855,computer,Chrome 109.0.0.0
52,25,latin_realword_robe.png,latin,word,robe,word,word,TRUE,7934.788000001456,7.934788000001456,computer,Chrome 109.0.0.0
52,26,latin_nonword_wealth.png,latin,nonword,wealth,nonword,word,FALSE,965.9429999992716,0.9659429999992716,computer,Chrome 109.0.0.0
52,27,chinese_realword_paper.png,chinese,word,paper,word,word,TRUE,83568.9409999993,83.5689409999993,computer,Chrome 109.0.0.0
52,28,latin_nonword_grass.png,latin,nonword,grass,nonword,nonword,TRUE,4708.283999999985,4.708283999999985,computer,Chrome 109.0.0.0
52,29,latin_realword_bag.png,latin,word,bag,word,nonword,FALSE,4019.273000000743,4.0192730000007435,computer,Chrome 109.0.0.0
52,30,latin_realword_island.png,latin,word,island,word,word,TRUE,1064.7840000014985,1.0647840000014985,computer,Chrome 109.0.0.0
52,31,latin_nonword_prawn.png,latin,nonword,prawn,nonword,nonword,TRUE,19736.31000000075,19.73631000000075,computer,Chrome 109.0.0.0
52,32,latin_nonword_pearl.png,latin,nonword,pearl,nonword,word,FALSE,1818.153999998467,1.818153999998467,computer,Chrome 109.0.0.0
52,33,latin_realword_good.png,latin,word,good,word,word,TRUE,3322.0819999985397,3.32208199999854,computer,Chrome 109.0.0.0
52,34,latin_realword_praise.png,latin,word,praise,word,nonword,FALSE,79704.26600000076,79.70426600000076,computer,Chrome 109.0.0.0
52,35,latin_realword_shave.png,latin,word,shave,word,word,TRUE,4586.14999999851,4.58614999999851,computer,Chrome 109.0.0.0
52,36,chinese_realword_wet.png,chinese,word,wet,word,word,TRUE,11483.497000000789,11.483497000000789,computer,Chrome 109.0.0.0
52,37,chinese_realword_sisterinlaw.png,chinese,word,sisterinlaw,word,word,TRUE,15602.089999999967,15.602089999999967,computer,Chrome 109.0.0.0
52,38,chinese_nonword_medicine.png,chinese,nonword,medicine,nonword,word,FALSE,10620.52200000151,10.620522000001511,computer,Chrome 109.0.0.0
52,39,latin_nonword_sister.png,latin,nonword,sister,nonword,nonword,TRUE,81609.68000000075,81.60968000000075,computer,Chrome 109.0.0.0
52,40,latin_nonword_keen.png,latin,nonword,keen,nonword,nonword,TRUE,18208.80799999996,18.208807999999962,computer,Chrome 109.0.0.0
53,1,latin_nonword_sisterinlaw.png,latin,nonword,sisterinlaw,nonword,nonword,TRUE,14927.20000000149,14.927200000001491,computer,Chrome 137.0.0.0
53,2,latin_nonword_brain.png,latin,nonword,brain,nonword,nonword,TRUE,9268.900000001118,9.268900000001118,computer,Chrome 137.0.0.0
53,3,chinese_realword_pat.png,chinese,word,pat,word,word,TRUE,16925,16.925,computer,Chrome 137.0.0.0
53,4,chinese_nonword_bag.png,chinese,nonword,bag,nonword,nonword,TRUE,3422.9000000003725,3.4229000000003724,computer,Chrome 137.0.0.0
53,5,chinese_nonword_peach.png,chinese,nonword,peach,nonword,word,FALSE,18772.699999999997,18.772699999999997,computer,Chrome 137.0.0.0
53,6,chinese_realword_medicine.png,chinese,word,medicine,word,nonword,FALSE,2567.000000000742,2.5670000000007422,computer,Chrome 137.0.0.0
53,7,chinese_realword_wine.png,chinese,word,wine,word,word,TRUE,26948.200000001496,26.948200000001496,computer,Chrome 137.0.0.0
53,8,latin_nonword_paper.png,latin,nonword,paper,nonword,nonword,TRUE,8017.300000000745,8.017300000000745,computer,Chrome 137.0.0.0
53,9,latin_nonword_wet.png,latin,nonword,wet,nonword,nonword,TRUE,8184.00000000112,8.18400000000112,computer,Chrome 137.0.0.0
53,10,chinese_nonword_praise.png,chinese,nonword,praise,nonword,word,FALSE,2172.10000000149,2.1721000000014903,computer,Chrome 137.0.0.0
